,line_name,start_stop,end_stop,bounds,distance,station_name,station_coords,station_sequence
41,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,株洲路新利路,"120.476997,36.145664",42
42,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,张村,"120.470184,36.140495",43
43,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,科苑经七路,"120.466728,36.139191",44
44,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,科苑经六路,"120.461884,36.137821",45
45,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,中韩街道办事处,"120.454803,36.136211",46
46,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,科苑经四路,"120.449806,36.135082",47
47,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,株洲路,"120.446198,36.134266",48
48,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,东韩,"120.440338,36.132938",49
49,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,株洲路高昌路,"120.43335,36.131348",50
50,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,中韩,"120.431206,36.12923",51
51,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,海尔路滁州路,"120.434258,36.123203",52
52,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,海尔路辽阳东路,"120.439514,36.11824",53
53,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,小埠东,"120.439713,36.113178",54
54,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,大埠东小区,"120.430321,36.109207",55
55,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,辽阳西路劲松五路,"120.425323,36.106659",56
56,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,浮山后小区,"120.418747,36.10564",57
57,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,辽阳西路劲松三路,"120.412415,36.10445",58
58,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,河马石,"120.406799,36.101315",59
59,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,洪山坡,"120.403114,36.099213",60
60,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,福辽立交桥,"120.396416,36.096455",61
61,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,错埠岭,"120.393089,36.096264",62
62,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,绍兴路辽源路,"120.389992,36.098938",63
63,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,绍兴路伊春路,"120.389999,36.1022",64
64,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,通榆路,"120.384407,36.099899",65
65,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,哈尔滨路台柳路,"120.379425,36.098759",66
66,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,抚顺路山东路站,"120.374413,36.100021",67
67,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,抚顺路鞍山二路,"120.366676,36.100052",68
68,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,市北区医院,"120.363106,36.099926",69
69,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,小村庄,"120.361153,36.102825",70
70,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,小村庄西,"120.358627,36.103352",71
71,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,青岛长途汽车站,"120.354405,36.100449",72
72,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,杭州路海岸路1,"120.352249,36.101616",73
73,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,海岸路滨江支路站,"120.348053,36.104668",74
74,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,海岸馨园南门,"120.345204,36.103915",75
75,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,海岸馨园,"120.343994,36.102921",76
76,126路(临时站--海岸馨园西门),临时站,海岸馨园西门,"120.338433,36.096024;120.487984,36.150921",41.51559,海岸馨园西门,"120.340734,36.10447",77
0,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,东尖庄,"120.285927,36.589275",1
1,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,麦戈庄,"120.283485,36.576767",2
2,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,吴家屯,"120.280312,36.559883",3
3,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,北辛庄,"120.278664,36.556068",4
4,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,坊庄,"120.273941,36.54541",5
5,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,荒洼,"120.271606,36.530521",6
6,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,西太祉庄,"120.282639,36.517357",7
7,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,东太祉庄,"120.288765,36.517281",8
8,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,高吉庄,"120.292732,36.516552",9
9,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,丰台,"120.308853,36.513695",10
10,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,程戈庄西,"120.321404,36.511234",11
11,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,程戈庄,"120.325928,36.509495",12
12,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,刘家营里,"120.334625,36.506054",13
13,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,后埠,"120.340927,36.50293",14
14,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,栗林,"120.34478,36.500992",15
15,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,范东,"120.346542,36.48571",16
16,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,小范戈庄,"120.349678,36.480766",17
17,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,道口东,"120.356186,36.480968",18
18,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,尹家村,"120.37146,36.483707",19
19,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,长直中心街,"120.374741,36.483521",20
20,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,长直交通站,"120.375801,36.479649",21
21,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,蒲洼,"120.393127,36.470268",22
22,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,长直高速口,"120.399429,36.465115",23
23,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,周戈庄,"120.418068,36.450268",24
24,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,辛庄,"120.429611,36.434208",25
25,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,北安路口,"120.434807,36.427387",26
26,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,高家庄,"120.440075,36.422445",27
27,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,小李村,"120.444271,36.414426",28
28,即墨127路(东尖庄--汽车总站),东尖庄,汽车总站,"120.270897,36.411186;120.457954,36.589275",32.52274,汽车总站,"120.455154,36.41177",29
0,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,毕家上流,"120.505692,36.196293",1
1,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,百果山森林公园,"120.510048,36.19545",2
2,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,玫瑰庭院,"120.508949,36.19175",3
3,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,上流家园,"120.501793,36.189201",4
4,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,世博园,"120.495575,36.189732",5
5,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,杨家上流,"120.489594,36.186768",6
6,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,常川路广水路,"120.487259,36.182541",7
7,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,李家上流,"120.487221,36.179337",8
8,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,李家上流社区,"120.481628,36.178841",9
9,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,和达和城,"120.477814,36.175621",10
10,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,毛公地,"120.476738,36.171597",11
11,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,刘家下河,"120.47258,36.170692",12
12,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,庄子,"120.46759,36.170776",13
13,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,九水东路合川路,"120.457336,36.167431",14
14,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,郑庄,"120.451149,36.164848",15
15,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,侯家庄,"120.446281,36.162308",16
16,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,东桥,"120.440857,36.160542",17
17,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,东李村,"120.436646,36.159576",18
18,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,青岛五十八中站,"120.428986,36.157139",19
19,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,李村夏庄路站,"120.425392,36.160526",20
20,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,夏庄路中崂路,"120.425652,36.16967",21
21,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,虎山路东站,"120.42527,36.173347",22
22,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,虎山路秀峰路,"120.421707,36.172665",23
23,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,东大村,"120.415939,36.172035",24
24,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,虎山路顺河支路,"120.412323,36.170959",25
25,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,大村庄,"120.407806,36.171494",26
26,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,升平路小区,"120.404411,36.175732",27
27,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,升平路永年路,"120.399376,36.175568",28
28,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,升平路小学,"120.395737,36.175407",29
29,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,永平路永安路,"120.391502,36.178638",30
30,128路(毕家上流--沧口公园),毕家上流,沧口公园,"120.391068,36.156357;120.510857,36.196514",16.88633,沧口公园,"120.391068,36.18119",31
0,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,顺鑫驾校,"120.44294,36.290005",1
1,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,后古镇,"120.441299,36.275398",2
2,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,前古镇,"120.436729,36.275032",3
3,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,前古镇西,"120.432953,36.274723",4
4,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,张家庄南,"120.428116,36.274235",5
5,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,寺后,"120.424225,36.27356",6
6,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,洼里,"120.417351,36.273132",7
7,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,黑龙江中路峄阳路,"120.413834,36.269764",8
8,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,赵哥庄北,"120.41864,36.262268",9
9,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,赵哥庄,"120.421547,36.257828",10
10,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,黑龙江中路赵红路,"120.425476,36.251705",11
11,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,国际工艺品城,"120.427437,36.246323",12
12,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,黑龙江中路仙山东路,"120.427559,36.242527",13
13,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,西小水,"120.426651,36.237141",14
14,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,刘家小水,"120.426224,36.234688",15
15,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,丹山,"120.425812,36.231415",16
16,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,黑龙江中路湘潭路,"120.426331,36.227982",17
17,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,天泰奥园,"120.427597,36.224834",18
18,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,天泰城,"120.429314,36.220798",19
19,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,黑龙江中路十梅庵路,"120.430595,36.217228",20
20,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,山水嘉园,"120.431595,36.213451",21
21,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,罗圈涧,"120.432487,36.210022",22
22,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,磊鑫,"120.432533,36.206837",23
23,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,桃园,"120.430344,36.201111",24
24,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,李家庵,"120.429337,36.197834",25
25,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,时代城,"120.427864,36.191631",26
26,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,黑龙江中路富裕路,"120.427399,36.185032",27
27,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,下王埠立交桥北站,"120.427139,36.181366",28
28,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,夏庄路金水路,"120.426567,36.175529",29
29,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,夏庄路虎山路,"120.426231,36.173859",30
30,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,李村公园1,"120.425926,36.167797",31
31,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,夏庄路向阳路,"120.425352,36.162808",32
32,129路(顺鑫驾校--李村夏庄路),顺鑫驾校,李村夏庄路,"120.411659,36.159987;120.442940,36.290005",17.35890,李村夏庄路,"120.425339,36.159987",33
0,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,戴家,"120.47718,36.195118",1
1,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,和达璟城,"120.477211,36.189289",2
2,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,上臧村,"120.477364,36.185593",3
3,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,炉房社区,"120.47747,36.182987",4
4,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,宾川路金水路,"120.4776,36.180222",5
5,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,金水路宾川路站,"120.47541,36.178879",6
6,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,上臧社区站,"120.469421,36.178921",7
7,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,长涧,"120.459976,36.178974",8
8,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,佛耳崖,"120.450577,36.177818",9
9,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,麦坡,"120.442795,36.177063",10
10,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,百通馨苑一区,"120.435783,36.176876",11
11,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,下王埠东站,"120.429657,36.176735",12
12,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,黑龙江中路金水路站,"120.427917,36.175434",13
13,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,中崂路东山五路,"120.431938,36.168976",14
14,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,东山小区,"120.429688,36.16898",15
15,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,李村公园1,"120.425926,36.16777",16
16,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,夏庄路向阳路,"120.425323,36.162647",17
17,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,峰山路,"120.419167,36.154869",18
18,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,君峰路书院路,"120.41584,36.154076",19
19,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,君峰路少山路,"120.415398,36.157509",20
20,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,智荣中学,"120.411911,36.160091",21
21,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,晟业家园,"120.408554,36.158974",22
22,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,东南山,"120.407547,36.162632",23
23,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,大村庄,"120.407806,36.171474",24
24,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,重庆中路金水路,"120.406326,36.178398",25
25,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,文昌阁,"120.404793,36.181702",26
26,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,兴国路重庆中路,"120.401184,36.189354",27
27,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,同盛苑,"120.398079,36.188759",28
28,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,兴国路,"120.393333,36.187916",29
29,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,兴国路永平路,"120.389656,36.186985",30
30,130路(戴家--沧口公园),戴家,沧口公园,"120.389168,36.153091;120.477646,36.195118",17.18204,沧口公园,"120.390869,36.182053",31
0,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,李村公园,"120.425873,36.16851",1
1,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,夏庄路虎山路,"120.426018,36.172176",2
2,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,夏庄路金水路,"120.426514,36.174553",3
3,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,下王埠立交桥北站,"120.427216,36.180595",4
4,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,黑龙江中路富裕路,"120.427574,36.185558",5
5,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,时代城,"120.428009,36.191879",6
6,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,李家庵,"120.429459,36.197765",7
7,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,桃园,"120.430756,36.201984",8
8,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,磊鑫,"120.432243,36.205627",9
9,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,罗圈涧王沙路站,"120.433563,36.209778",10
10,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,崔家沟,"120.435341,36.214272",11
11,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,南屋石,"120.437637,36.222717",12
12,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,王沙路华安路,"120.440414,36.225296",13
13,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,安乐社区站,"120.443481,36.22865",14
14,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,水青花园东站,"120.444603,36.232822",15
15,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,源头,"120.445396,36.236645",16
16,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,太平山,"120.446862,36.24477",17
17,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,太平庄,"120.448975,36.249767",18
18,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,天风南路王沙路站,"120.452797,36.25399",19
19,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,史家泊子社区站,"120.453316,36.25914",20
20,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,水岸新都,"120.453924,36.265087",21
21,131路(李村公园--李村公园),李村公园,李村公园,"120.425537,36.167797;120.468038,36.314575",35.42290,和达智慧生态城站,"120.454308,36.268288",22
